Video link,260101,260102,260103,260104,260105,260106,260107,260108,260109,260110,260111,260112,260113,260114,260115,260116,260117,260118,260119,260120,260121,260122,260123,260124,260125,260126,260127,260128,260129,260130,260131,260201,260202,260203,260204,260205,260206,260207,260208,260209
blYK_tKXn9E,78404.0,78599.0,78772.0,78974.0,79099.0,79302.0,79534.0,79724.0,79816.0,79905.0,79978.0,80281.0,80452.0,80537.0,80618.0,80678.0,80728.0,80765.0,80788.0,80795.0,80803.0,80831.0,80854.0,80863.0,80872.0,80884.0,80897.0,80901.0,80913.0,80919.0,80923.0,80922.0,80924.0,80921.0,80923.0,80929.0,80932.0,80934.0,80943.0,80945
OCfFVUySdYw,261695.0,264526.0,268046.0,269962.0,271287.0,272448.0,273388.0,274663.0,276747.0,278352.0,279419.0,280103.0,280822.0,281692.0,282851.0,287261.0,289547.0,290880.0,291740.0,292415.0,292987.0,293544.0,293939.0,294291.0,294718.0,295013.0,295290.0,295508.0,295748.0,295918.0,296146.0,296347.0,296499.0,296643.0,296790.0,296896.0,297044.0,297199.0,297391.0,297503
7hTbNeHqGD8,355858.0,356704.0,357584.0,358371.0,359137.0,359813.0,360478.0,361169.0,361772.0,362437.0,363302.0,364174.0,364866.0,365464.0,366052.0,366607.0,367324.0,368477.0,374313.0,379929.0,382570.0,384191.0,385266.0,386121.0,386900.0,387467.0,387932.0,388414.0,388865.0,389232.0,389613.0,389984.0,390285.0,390541.0,390786.0,390989.0,391212.0,391415.0,391624.0,391805
QjMGurFjvT4,971.0,999.0,1025.0,1047.0,1068.0,1074.0,1079.0,1084.0,1086.0,1088.0,1089.0,1088.0,1089.0,1090.0,1092.0,1092.0,1092.0,1092.0,1094.0,1095.0,1096.0,1099.0,1097.0,1097.0,1098.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1099.0,1098.0,1097.0,1097.0,1097.0,1096.0,1097.0,1097
cC-6G5daQBo,3442.0,3463.0,3481.0,3501.0,3528.0,3550.0,3570.0,3592.0,3619.0,3641.0,3661.0,3689.0,3752.0,3781.0,3808.0,3843.0,3859.0,3886.0,3898.0,3912.0,3928.0,3939.0,3952.0,3958.0,3962.0,3964.0,3971.0,3976.0,3985.0,3991.0,3996.0,4002.0,4005.0,4010.0,4020.0,4024.0,4028.0,4029.0,4033.0,4037
Mxp_q_RBCXE,1074.0,52503.0,83962.0,95857.0,105296.0,113723.0,121329.0,128211.0,135109.0,143363.0,151221.0,157310.0,163051.0,168422.0,173442.0,178646.0,184304.0,189704.0,193990.0,198022.0,202251.0,205981.0,209696.0,213986.0,218199.0,221668.0,225051.0,228610.0,232263.0,235935.0,240434.0,244749.0,248319.0,251672.0,254964.0,258427.0,262262.0,266578.0,270615.0,273726
lRZXbdupH7I,8045.0,8277.0,8528.0,8759.0,8939.0,9115.0,9343.0,9526.0,9676.0,9855.0,10045.0,10218.0,10692.0,10998.0,11211.0,11406.0,11586.0,11795.0,11981.0,12159.0,12374.0,12569.0,12735.0,12893.0,13057.0,13216.0,13389.0,13518.0,13628.0,13731.0,13856.0,13970.0,14072.0,14167.0,14259.0,14337.0,14420.0,14492.0,14570.0,14631
J1kMnHO8xSk,4305.0,4325.0,4361.0,4387.0,4424.0,4478.0,4546.0,4588.0,4599.0,4599.0,4599.0,4599.0,4599.0,4597.0,4598.0,4599.0,4600.0,4597.0,4596.0,4597.0,4597.0,4597.0,4597.0,4597.0,4596.0,4596.0,4596.0,4596.0,4593.0,4593.0,4591.0,4589.0,4589.0,4590.0,4590.0,4589.0,4591.0,4591.0,4592.0,4592
ELaFmC2UFzk,38643.0,38654.0,38675.0,38686.0,38692.0,38715.0,38751.0,38801.0,38863.0,38922.0,38972.0,39027.0,39088.0,39157.0,39352.0,39585.0,39665.0,39747.0,39784.0,39822.0,39851.0,39867.0,39886.0,39906.0,39936.0,40051.0,40103.0,40147.0,40174.0,40196.0,40215.0,40235.0,40266.0,40300.0,40372.0,40395.0,40409.0,40425.0,40435.0,40449
UulR1x4tvZE,33979.0,34025.0,34074.0,34117.0,34163.0,34198.0,34242.0,34288.0,34320.0,34388.0,34437.0,34484.0,34561.0,34947.0,35223.0,35336.0,35460.0,35558.0,35643.0,35722.0,35774.0,35825.0,35875.0,35933.0,35977.0,36020.0,36051.0,36081.0,36128.0,36161.0,36214.0,36260.0,36298.0,36332.0,36377.0,36420.0,36446.0,36477.0,36518.0,36551
8cEdndsuzSE,364852.0,365309.0,365742.0,366187.0,366654.0,367121.0,367562.0,368028.0,368414.0,368921.0,369381.0,369837.0,370354.0,370902.0,371402.0,372070.0,372654.0,373217.0,373624.0,374060.0,374463.0,374945.0,375988.0,377455.0,378683.0,379815.0,380884.0,381981.0,383012.0,384020.0,385128.0,386147.0,387018.0,387861.0,388637.0,389410.0,390132.0,390883.0,391575.0,392253
n71tJihpPHA,1308.0,1321.0,1337.0,1348.0,1381.0,1396.0,1406.0,1416.0,1423.0,1429.0,1431.0,1436.0,1436.0,1438.0,1441.0,1443.0,1442.0,1443.0,1444.0,1445.0,1445.0,1447.0,1447.0,1447.0,1447.0,1448.0,1449.0,1449.0,1450.0,1450.0,1452.0,1451.0,1451.0,1455.0,1455.0,1456.0,1456.0,1457.0,1457.0,1458
_onCG9RhAIo,,,751.0,1362.0,1698.0,1930.0,2068.0,2200.0,2352.0,2504.0,2624.0,2667.0,2712.0,2759.0,2813.0,2860.0,2912.0,2957.0,2999.0,3039.0,3076.0,3107.0,3124.0,3133.0,3144.0,3153.0,3162.0,3169.0,3173.0,3178.0,3183.0,3187.0,3191.0,3193.0,3198.0,3203.0,3204.0,3206.0,3208.0,3209
QFI8C6_STTc,,,37.0,62.0,70.0,75.0,77.0,82.0,88.0,96.0,103.0,106.0,107.0,109.0,111.0,114.0,119.0,122.0,127.0,128.0,128.0,130.0,131.0,136.0,138.0,139.0,140.0,144.0,144.0,143.0,144.0,149.0,150.0,150.0,151.0,151.0,151.0,151.0,151.0,152
3Lj1CoLVQbU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N_P7j2JG7ws,,,,18.0,24.0,27.0,27.0,28.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31
oB5ZwlgICvg,,,,,676.0,1166.0,1334.0,1407.0,1495.0,1720.0,1902.0,2061.0,2146.0,2201.0,2245.0,2290.0,2332.0,2357.0,2367.0,2373.0,2391.0,2402.0,2411.0,2415.0,2421.0,2428.0,2434.0,2438.0,2442.0,2446.0,2448.0,2451.0,2454.0,2458.0,2462.0,2466.0,2471.0,2474.0,2478.0,2481
-XJi9qCv_1s,,,,,1045.0,2212.0,2408.0,2506.0,2600.0,2659.0,2728.0,2778.0,2797.0,2827.0,2845.0,2854.0,2874.0,2894.0,2911.0,2919.0,2928.0,2930.0,2931.0,2933.0,2934.0,2939.0,2938.0,2939.0,2941.0,2942.0,2942.0,2942.0,2943.0,2944.0,2946.0,2946.0,2946.0,2946.0,2946.0,2947
5XCdT42R1Yg,,,,,,2825.0,2825.0,2825.0,2825.0,2825.0,2823.0,2823.0,2822.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2823.0,2824
t_HEiqWHg44,,,,,,1314.0,1371.0,1418.0,1446.0,1466.0,1479.0,1503.0,1521.0,1529.0,1536.0,1537.0,1542.0,1545.0,1545.0,1548.0,1549.0,1549.0,1550.0,1550.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1551.0,1552.0,1553.0,1553.0,1555
n17xAjgbHO0,,,,,,48.0,54.0,64.0,70.0,74.0,76.0,82.0,84.0,86.0,88.0,90.0,91.0,91.0,91.0,91.0,92.0,92.0,92.0,92.0,93.0,94.0,93.0,94.0,95.0,96.0,96.0,97.0,97.0,97.0,97.0,98.0,98.0,98.0,98.0,99
VQucfbsmlyc,,,,,,193.0,223.0,238.0,268.0,277.0,284.0,287.0,291.0,293.0,297.0,299.0,300.0,300.0,303.0,304.0,305.0,306.0,308.0,309.0,309.0,310.0,310.0,310.0,311.0,311.0,311.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312
U4avKonYpIk,,,,,,461.0,861.0,911.0,931.0,952.0,969.0,986.0,990.0,994.0,998.0,1001.0,1003.0,1004.0,1006.0,1006.0,1006.0,1006.0,1007.0,1007.0,1008.0,1009.0,1009.0,1009.0,1009.0,1009.0,1009.0,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0,1008
1UyzVpQDkW8,,,,,,676.0,1319.0,1642.0,1864.0,2002.0,2078.0,2134.0,2184.0,2222.0,2236.0,2250.0,2261.0,2269.0,2278.0,2290.0,2296.0,2306.0,2312.0,2320.0,2322.0,2329.0,2337.0,2361.0,2383.0,2399.0,2418.0,2433.0,2451.0,2463.0,2475.0,2484.0,2492.0,2504.0,2510.0,2517
L_IrTG4E-CY,,,,,,286.0,329.0,363.0,387.0,403.0,434.0,454.0,468.0,479.0,493.0,513.0,526.0,535.0,542.0,547.0,549.0,560.0,567.0,576.0,580.0,584.0,590.0,593.0,595.0,599.0,603.0,607.0,616.0,621.0,622.0,625.0,629.0,633.0,634.0,636
OrlkRhaVnhk,,,,,,,1322.0,2921.0,3765.0,4584.0,5296.0,5665.0,5893.0,6157.0,6296.0,6404.0,6500.0,6571.0,6626.0,6688.0,6749.0,6800.0,6862.0,6905.0,6942.0,6981.0,7016.0,7051.0,7096.0,7130.0,7158.0,7191.0,7220.0,7250.0,7284.0,7326.0,7358.0,7412.0,7459.0,7493
zSFmsS5ufDs,,,,,,,115.0,264.0,315.0,330.0,401.0,514.0,589.0,614.0,624.0,636.0,650.0,655.0,658.0,665.0,668.0,673.0,677.0,678.0,684.0,697.0,699.0,709.0,714.0,717.0,723.0,728.0,733.0,733.0,736.0,738.0,742.0,746.0,752.0,754
22CcsqxQdW0,,,,,,,885.0,1063.0,1106.0,1158.0,1181.0,1202.0,1216.0,1222.0,1227.0,1229.0,1233.0,1233.0,1237.0,1242.0,1243.0,1243.0,1243.0,1247.0,1247.0,1251.0,1252.0,1253.0,1254.0,1254.0,1256.0,1257.0,1257.0,1257.0,1258.0,1259.0,1258.0,1260.0,1262.0,1263
nhDcqoetCy8,,,,,,,,3736.0,6937.0,8173.0,9228.0,10027.0,10508.0,10904.0,11282.0,11540.0,11777.0,11991.0,12204.0,12438.0,12586.0,12720.0,12805.0,12945.0,13125.0,13276.0,13410.0,13513.0,13630.0,13708.0,13782.0,13843.0,13887.0,13942.0,13987.0,14026.0,14069.0,14122.0,14172.0,14226
v5_GoNFr5wc,,,,,,,,,42577.0,62137.0,69910.0,74205.0,77266.0,79428.0,80885.0,82194.0,83230.0,83977.0,84494.0,84992.0,85321.0,85639.0,86074.0,86371.0,86597.0,86771.0,86926.0,87094.0,87223.0,87345.0,87481.0,87607.0,87871.0,88150.0,88345.0,88459.0,88593.0,88711.0,88814.0,88909
fAVrqc-IphQ,,,,,,,,,98.0,122.0,128.0,131.0,131.0,132.0,131.0,131.0,131.0,131.0,132.0,132.0,132.0,132.0,133.0,133.0,133.0,133.0,133.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,131.0,131.0,131.0,131.0,131
v5_GoNFr5wc,,,,,,,,,42577.0,62137.0,69910.0,74205.0,77266.0,79428.0,80885.0,82194.0,83230.0,83977.0,84494.0,84992.0,85321.0,85639.0,86074.0,86371.0,86597.0,86771.0,86926.0,87094.0,87223.0,87345.0,87481.0,87607.0,87871.0,88150.0,88345.0,88459.0,88593.0,88711.0,88814.0,88909
hRlt2L-MJKU,,,,,,,,,4194.0,5271.0,5729.0,6414.0,6672.0,6933.0,7067.0,7169.0,7267.0,7337.0,7395.0,7453.0,7492.0,7693.0,7788.0,7865.0,7914.0,7963.0,8008.0,8047.0,8106.0,8134.0,8173.0,8199.0,8234.0,8273.0,8318.0,8358.0,8389.0,8427.0,8454.0,8492
Sf5ErqLw33M,,,,,,,,,2929.0,3148.0,3248.0,3283.0,3300.0,3319.0,3331.0,3339.0,3341.0,3347.0,3352.0,3363.0,3368.0,3370.0,3374.0,3376.0,3381.0,3388.0,3395.0,3404.0,3407.0,3410.0,3409.0,3410.0,3413.0,3413.0,3418.0,3420.0,3419.0,3421.0,3421.0,3421
WZgam7x_ymU,,,,,,,,,,189.0,259.0,338.0,388.0,436.0,485.0,507.0,535.0,557.0,585.0,605.0,612.0,618.0,623.0,628.0,632.0,634.0,637.0,641.0,645.0,650.0,659.0,661.0,664.0,668.0,671.0,675.0,677.0,681.0,684.0,688
i3hQxcVNXx0,,,,,,,,,,298.0,638.0,868.0,1030.0,1150.0,1217.0,1297.0,1344.0,1398.0,1452.0,1498.0,1539.0,1572.0,1595.0,1612.0,1624.0,1627.0,1634.0,1645.0,1649.0,1659.0,1668.0,1675.0,1678.0,1683.0,1687.0,1693.0,1696.0,1704.0,1705.0,1709
JGvx-7IkUCA,,,,,,,,,,5.0,8.0,10.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13
2gbVYUcPRwY,,,,,,,,,,25.0,33.0,40.0,40.0,45.0,52.0,58.0,58.0,60.0,65.0,67.0,68.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,72.0,72.0,73.0,73.0,73.0,73.0,75.0,75.0,75.0,75
v94Q1nzU4Vc,,,,,,,,,,,510.0,539.0,571.0,598.0,616.0,627.0,634.0,648.0,656.0,665.0,676.0,685.0,688.0,691.0,695.0,704.0,716.0,720.0,723.0,732.0,737.0,743.0,745.0,755.0,762.0,772.0,777.0,782.0,783.0,788
kacuL0bgsdI,,,,,,,,,,,,12011.0,12091.0,12181.0,12263.0,12344.0,12425.0,12475.0,12518.0,12560.0,12602.0,12634.0,12657.0,12699.0,12731.0,12750.0,12765.0,12788.0,12818.0,12858.0,12905.0,12945.0,12974.0,13011.0,13053.0,13107.0,13181.0,13247.0,13338.0,13405
BTlj6Sls7KE,,,,,,,,,,,,7032.0,23499.0,31364.0,35306.0,39593.0,44079.0,48051.0,50930.0,52935.0,54498.0,55753.0,56976.0,58226.0,59288.0,61562.0,63914.0,65361.0,66539.0,67569.0,68520.0,69357.0,69988.0,70513.0,71048.0,71497.0,71995.0,72515.0,73010.0,73436
ER4YaTP2Sc8,,,,,,,,,,,,1263.0,1292.0,1309.0,1327.0,1342.0,1353.0,1390.0,1420.0,1447.0,1460.0,1472.0,1487.0,1503.0,1534.0,1562.0,1587.0,1610.0,1625.0,1640.0,1660.0,1679.0,1707.0,1719.0,1734.0,1745.0,1761.0,1775.0,1781.0,1798
uGTz6iCDvIw,,,,,,,,,,,,25258.0,27220.0,28301.0,28938.0,29490.0,29966.0,30392.0,30670.0,30975.0,31244.0,31443.0,31605.0,31743.0,31936.0,32078.0,32142.0,32190.0,32271.0,32411.0,32493.0,32545.0,32597.0,32630.0,32726.0,32843.0,33058.0,33131.0,33166.0,33194
EKrsvC7XxhE,,,,,,,,,,,,8917.0,13105.0,15912.0,17680.0,19094.0,19833.0,20397.0,20682.0,20850.0,20980.0,21075.0,21156.0,21295.0,21396.0,21524.0,21624.0,21706.0,21801.0,21889.0,22008.0,22134.0,22227.0,22300.0,22380.0,22443.0,22531.0,22643.0,22748.0,22816
HHkj1M34QNg,,,,,,,,,,,,1803.0,2226.0,2440.0,2599.0,2708.0,2788.0,2897.0,2966.0,3034.0,3085.0,3123.0,3164.0,3199.0,3234.0,3268.0,3287.0,3315.0,3332.0,3344.0,3364.0,3380.0,3397.0,3418.0,3434.0,3445.0,3462.0,3476.0,3481.0,3493
ZkA18GPAylY,,,,,,,,,,,,,1073.0,1171.0,1193.0,1202.0,1207.0,1212.0,1216.0,1220.0,1223.0,1224.0,1226.0,1225.0,1230.0,1230.0,1233.0,1234.0,1234.0,1234.0,1235.0,1235.0,1235.0,1236.0,1236.0,1236.0,1237.0,1239.0,1239.0,1239
cAIfrwyYmVo,,,,,,,,,,,,,146.0,194.0,222.0,245.0,261.0,274.0,292.0,297.0,303.0,306.0,310.0,315.0,317.0,320.0,324.0,327.0,329.0,329.0,332.0,333.0,337.0,340.0,341.0,341.0,346.0,347.0,351.0,354
_laRJSDsyHM,,,,,,,,,,,,,714.0,773.0,828.0,878.0,904.0,934.0,952.0,959.0,964.0,971.0,973.0,976.0,984.0,986.0,991.0,993.0,998.0,1003.0,1003.0,1006.0,1007.0,1009.0,1009.0,1011.0,1011.0,1012.0,1011.0,1015
7KqkSpD4AxI,,,,,,,,,,,,,,9.0,13.0,22.0,27.0,28.0,28.0,32.0,32.0,33.0,34.0,34.0,35.0,35.0,35.0,36.0,37.0,37.0,38.0,39.0,39.0,40.0,40.0,40.0,40.0,41.0,41.0,41
hQ4-H-nNNz4,,,,,,,,,,,,,,9175.0,29157.0,34660.0,39006.0,42302.0,44301.0,45999.0,48124.0,53525.0,58656.0,64051.0,68923.0,72551.0,75618.0,78707.0,81636.0,84461.0,87707.0,90387.0,92673.0,94701.0,96760.0,98808.0,100711.0,102773.0,104665.0,106109
KRAFmgTECWw,,,,,,,,,,,,,,,3012.0,3733.0,4439.0,5233.0,5697.0,6013.0,6194.0,6329.0,6437.0,6491.0,6553.0,6606.0,6647.0,6707.0,6774.0,6811.0,6852.0,6900.0,6954.0,6987.0,7039.0,7064.0,7092.0,7135.0,7164.0,7209
6gi87AUDs0M,,,,,,,,,,,,,,,175438.0,189194.0,197459.0,204633.0,208498.0,211302.0,214152.0,215521.0,217277.0,219072.0,220425.0,221654.0,222944.0,224065.0,225292.0,227768.0,229461.0,230607.0,231631.0,232333.0,232910.0,233646.0,235234.0,236221.0,237222.0,238910
97qr0BOdHkc,,,,,,,,,,,,,,,,3562.0,5593.0,7189.0,9289.0,10636.0,11481.0,12236.0,12874.0,13323.0,13648.0,13987.0,14289.0,14520.0,14732.0,14892.0,15047.0,15177.0,15299.0,15421.0,15546.0,15870.0,16055.0,16181.0,16275.0,16364
6AvlefX35o8,,,,,,,,,,,,,,,,1846.0,2549.0,2879.0,3056.0,3170.0,3240.0,3309.0,3363.0,3402.0,3437.0,3460.0,3503.0,3566.0,3599.0,3630.0,3653.0,3665.0,3677.0,3690.0,3720.0,3738.0,3753.0,3775.0,3790.0,3807
t5oIE5lrph0,,,,,,,,,,,,,,,,33.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,36.0,36.0,37.0,39.0,40.0,40.0,41.0,41.0,41.0,41.0,44.0,44.0,44.0,44.0,44.0,44
SoZeR3ttHKk,,,,,,,,,,,,,,,,876.0,932.0,1004.0,1065.0,1098.0,1126.0,1154.0,1182.0,1202.0,1226.0,1251.0,1270.0,1284.0,1297.0,1313.0,1330.0,1345.0,1351.0,1363.0,1370.0,1379.0,1384.0,1393.0,1400.0,1408
Zl-LzXzy4vc,,,,,,,,,,,,,,,,1387.0,2595.0,3790.0,4957.0,5770.0,6505.0,7582.0,8702.0,9503.0,10265.0,10965.0,11669.0,12278.0,12826.0,13291.0,13799.0,14261.0,14693.0,15147.0,15575.0,16006.0,16409.0,16753.0,17125.0,17547
RRad4YeoaJY,,,,,,,,,,,,,,,,1281.0,1307.0,1336.0,1351.0,1362.0,1369.0,1373.0,1380.0,1392.0,1400.0,1403.0,1406.0,1413.0,1421.0,1422.0,1425.0,1427.0,1429.0,1429.0,1428.0,1428.0,1428.0,1429.0,1430.0,1430
SUJn2h-J5Ko,,,,,,,,,,,,,,,,,652.0,685.0,719.0,744.0,765.0,770.0,772.0,777.0,781.0,784.0,785.0,787.0,788.0,791.0,791.0,792.0,792.0,792.0,792.0,793.0,794.0,794.0,794.0,794
0iul7DdRFyA,,,,,,,,,,,,,,,,,7600.0,7615.0,7626.0,7637.0,7647.0,7653.0,7660.0,7665.0,7678.0,7684.0,7688.0,7696.0,7704.0,7711.0,7719.0,7727.0,7737.0,7739.0,7741.0,7744.0,7759.0,7761.0,7766.0,7771
gOjG-70-D5o,,,,,,,,,,,,,,,,,187369.0,201815.0,210311.0,217083.0,222675.0,226843.0,229930.0,232693.0,234937.0,237160.0,238953.0,240583.0,242116.0,243440.0,244822.0,246197.0,247403.0,248600.0,250218.0,251887.0,253543.0,255519.0,257353.0,258782
bt1BdmKRzzw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gJrl2mpEsxI,,,,,,,,,,,,,,,,,,328.0,456.0,499.0,525.0,549.0,565.0,581.0,596.0,604.0,611.0,617.0,625.0,630.0,633.0,636.0,640.0,644.0,646.0,650.0,656.0,657.0,659.0,660
e589HW1MGbo,,,,,,,,,,,,,,,,,,267.0,285.0,289.0,291.0,291.0,292.0,292.0,293.0,296.0,297.0,298.0,299.0,299.0,299.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300
HUNkE8Sopwo,,,,,,,,,,,,,,,,,,4387.0,4918.0,5222.0,5419.0,5559.0,5695.0,5811.0,5912.0,5980.0,6049.0,6108.0,6158.0,6209.0,6244.0,6272.0,6317.0,6343.0,6372.0,6403.0,6447.0,6470.0,6490.0,6503
raPfw-TycEg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kn-U4BvIuXw,,,,,,,,,,,,,,,,,,,7630.0,7809.0,8034.0,8147.0,8215.0,8281.0,8342.0,8403.0,8431.0,8460.0,8479.0,8497.0,8513.0,8533.0,8544.0,8545.0,8559.0,8574.0,8584.0,8592.0,8602.0,8615
RV5_Y_f7u0k,,,,,,,,,,,,,,,,,,,442.0,452.0,459.0,469.0,480.0,485.0,487.0,494.0,497.0,501.0,501.0,507.0,510.0,513.0,516.0,521.0,525.0,526.0,531.0,529.0,530.0,532
K7t12aTmhkc,,,,,,,,,,,,,,,,,,,26.0,60.0,81.0,92.0,123.0,147.0,172.0,207.0,222.0,238.0,254.0,269.0,283.0,290.0,302.0,306.0,311.0,315.0,318.0,320.0,325.0,332
SeZ6L9jZmHc,,,,,,,,,,,,,,,,,,,1653.0,1806.0,1888.0,1942.0,2014.0,2049.0,2078.0,2089.0,2095.0,2100.0,2106.0,2107.0,2110.0,2112.0,2112.0,2114.0,2114.0,2115.0,2116.0,2116.0,2116.0,2116
nzWl5oaZ1Gg,,,,,,,,,,,,,,,,,,,,517.0,717.0,774.0,816.0,834.0,854.0,875.0,879.0,889.0,898.0,922.0,931.0,939.0,943.0,951.0,954.0,956.0,958.0,959.0,965.0,970
Y0Ul1XB0-Lc,,,,,,,,,,,,,,,,,,,,956.0,1357.0,1494.0,1625.0,1675.0,1717.0,1743.0,1758.0,1763.0,1770.0,1780.0,1784.0,1786.0,1786.0,1788.0,1789.0,1789.0,1793.0,1795.0,1794.0,1795
Vj3zqFDToIM,,,,,,,,,,,,,,,,,,,,1260.0,1306.0,1346.0,1386.0,1418.0,1436.0,1472.0,1506.0,1516.0,1523.0,1531.0,1542.0,1557.0,1562.0,1567.0,1571.0,1575.0,1580.0,1584.0,1591.0,1598
F192Gkz5Tas,,,,,,,,,,,,,,,,,,,,1893.0,2167.0,2260.0,2289.0,2305.0,2316.0,2327.0,2337.0,2341.0,2346.0,2349.0,2352.0,2357.0,2359.0,2359.0,2360.0,2359.0,2361.0,2362.0,2361.0,2362
