Artist ID,Album ID,Album URL,Album date,Video link
Idol-dean,2024-3-33,/musicalbum/2024-3-33,241129,hVXcsCpDo1c
Idol-diamond,2024-she-thing,/musicalbum/2024-SHE-THING,241122,sx5S-COI68g
Idol-dion,2024-head-shoulder-knees-and-toes,/musicalbum/2024-Head-Shoulder-Knees-and-Toes,240821,pWSkasuPzSQ
Idol-dion,2024-shaking-my-head,/musicalbum/2024-Shaking-my-Head,241205,MrB6YljsjJU
Idol-dk2,2024-nakseo-lian,/musicalbum/2024-Nakseo-lian,240215,hlI5jirlBq0
Idol-do-haneul,2024-i-m-in-love-with-you,/musicalbum/2024-I-m-in-Love-with-You,240817,Ais0VP34vVE
Idol-do-haneul,2024-flirting,/musicalbum/2024-Flirting,240921,5AqnmmwlgRk
Idol-do-haneul,2024-flirting-sped-up-version,/musicalbum/2024-Flirting-Sped-Up-Version,241106,yMXXOsaOD60
Idol-doha3,2024-unpredictable-family-original-soundtrack-pt-16,/musicalbum/2024-Unpredictable-Family-Original-Soundtrack-Pt-16,240101,fI84Kq8lYqw
Idol-dohu,2024-all-i-need,/musicalbum/2024-ALL-I-NEED,240512,HN-N-YRZPO8
Idol-doko,2024-i-have-someone-i-like,/musicalbum/2024-I-Have-Someone-I-Like,240406,SED0uO_seXQ
Idol-doko,2024-lovely-runner-pt-10,/musicalbum/2024-Lovely-Runner-Pt-10,240527,G1nF2z0BQqE
Idol-doko,2024-sns-addiction,/musicalbum/2024-SNS-Addiction,240709,aZGYqnkYdMI
Idol-dongpyo,2024-zdeulmamdaero,/musicalbum/2024-Zdeulmamdaero,240624,YL4FmHhK-U0
Idol-dongpyo,2024-wave-2024,/musicalbum/2024-WAVE-2024,240807,IUuUa2TgbfI
Idol-dopein,2024-same,/musicalbum/2024-SAME,240304,CgvS6o4i5fA
Idol-dopein,2024-good-to-have,/musicalbum/2024-Good-to-have,240802,h-1mzDWx7G0
Idol-doyi-lee,2024-eeliyod,/musicalbum/2024-eeliyod,240811,jyB7DKwHSEU
Idol-doyoung,2024-youth,/musicalbum/2024-Youth,240422,OF9cNHrWKw4
Idol-doyoung,2024-17,/musicalbum/2024-17,240806,cfd6FnYcNyo
Idol-doyoung,2024-the-story,/musicalbum/2024-The-Story,241106,PXauPHYOgzs
Idol-dpr-artic,2024-kinema,/musicalbum/2024-KINEMA,240202,WY30gSV7lUg
Idol-dpr-cream,2024-savage,/musicalbum/2024-savage,240412,duGgJHBRp3c
Idol-dpr-ian,2024-saint,/musicalbum/2024-SAINT,240607,ekMsV_QvPtg
Idol-dvwn,2024-tell-me-that-you-love-me-pt-6,/musicalbum/2024-Tell-Me-That-You-Love-Me-Pt-6,240102,wGCvigibMrc
Idol-e-so,2024-dessert-with-isha,/musicalbum/2024-Dessert-with-ISHA,240404,MQmKcYc11hE
Idol-eaj,2024-medicated-insomnia,/musicalbum/2024-medicated-insomnia,240630,-VrHSMxRXWQ
Idol-eaj,2024-when-the-rain-stopped-following-me,/musicalbum/2024-when-the-rain-stopped-following-me,240920,S5uJ0WNuWhs
Idol-eand,2024-drownin,/musicalbum/2024-Drownin,240131,8utiWl6Qxu0
Idol-eand,2024-150,/musicalbum/2024-150,240229,5wx8mvX66MU
Idol-eand,2024-find,/musicalbum/2024-Find,240327,SibwsR5ndfg
Idol-effie,2024-selfish,/musicalbum/2024-Selfish,240209,Gn3Gv4Hwla0
Idol-effie,2024-no-matter-where-you-are,/musicalbum/2024-No-Matter-Where-You-Are,240204,cSHC9Nw8A5c
Idol-effie,2024-srry,/musicalbum/2024-Srry,241023,T3aFPkGtLZk
Idol-effie,2024-24hrs-in-seoul,/musicalbum/2024-24Hrs-In-Seoul,240712,PJeGeeShF9Q
Idol-effie,2024-i-hate-you-i-hate-you,/musicalbum/2024-I-Hate-You-I-Hate-You,240614,2cwsXQSUQ1A
Idol-effie,2024-lklk,/musicalbum/2024-LKLK,240518,XO2tEbdxt8s
Idol-effie,2024-accident-prone,/musicalbum/2024-Accident-Prone,240505,pSoMe45Q4Oo
Idol-effie,2024-nice-day-band-ver,/musicalbum/2024-Nice-Day-Band-Ver,241229,GWAvnh0HT9g
Idol-eian,2024-love-dumb,/musicalbum/2024-Love-Dumb,240625,fu1Z5iZXjSQ
Idol-ejel,2024-a-n-e-w,/musicalbum/2024-A-N-E-W,241031,axzlt__8MpY
Idol-ejel,2024-cinderella-at-2am-ost-part-7,/musicalbum/2024-Cinderella-at-2AM-OST-Part-7,240914,i7KEfI76bBg
Idol-ejel,2024-singagain3-battle-of-the-unknown-ep-13-from-the-jtbc-tv-show,/musicalbum/2024-SingAgain3-Battle-of-the-Unknown-Ep-13-From-the-JTBC-TV-Show,240119,GrQ-Xb6VZ3g
Idol-ejel,2024-a-virtuous-business-pt-5,/musicalbum/2024-A-Virtuous-Business-Pt-5,241110,J8aY7K1VDjk
Idol-ejel,2024-singagain3-battle-of-the-unknown-ep-12,/musicalbum/2024-SingAgain3-Battle-of-the-Unknown-Ep-12,240112,iTBOG2sZia8
Idol-eliwa,2024-xie-wen,/musicalbum/2024-Xie-Wen,240301,OuqmtCF089A
Idol-elkie,2024-future-without-you,/musicalbum/2024-Future-Without-You,240520,
Idol-elkie,2024-ek,/musicalbum/2024-EK,240627,UtsUlT236hc
Idol-ellui,2024-like-that2,/musicalbum/2024-Like-That2,240605,rvqJWjZFhuQ
Idol-eon,2024-slash2,/musicalbum/2024-Slash2,240628,3t0r5HAg0j4
Idol-eon,2024-polar-opposites,/musicalbum/2024-POLAR-OPPOSITES,240803,rwN460Jvodw
Idol-eunbi,2024-sabotage,/musicalbum/2024-SABOTAGE,240618,YguHH5AM4gM
Idol-eunbi,2024-please-summer,/musicalbum/2024-Please-Summer,240728,Wdpn_mL_l2I
Idol-eungi,2024-attention,/musicalbum/2024-Attention,240522,UhLmXA2pTbs
Idol-eungi,2024-strangely-today,/musicalbum/2024-Strangely-today,240911,MLjfkfMjwAw
Idol-eunha,2024-pat-pat,/musicalbum/2024-Pat-Pat,240409,Rn5it_qamWE
Idol-eunice,2024-black-hole,/musicalbum/2024-Black-Hole,240131,b3Wj0cZjgkQ
