Artist ID,Album ID,Album URL,Album date,Video link
Group-tnx,2026-call-me-back,/musicalbum/2026-Call-Me-Back,260122,_laRJSDsyHM
Idol-chanmina,2026-test-me,/musicalbum/2026-TEST-ME,260114,hQ4-H-nNNz4
Group-m-o-n-t,2026-history,/musicalbum/2026-History,260121,raPfw-TycEg
Group-blackpink,2026-deadline,/musicalbum/2026-DEADLINE,260227,6gi87AUDs0M
Idol-unknown,2026-yin-and-yang,/musicalbum/2026-Yin-And-Yang,260116,97qr0BOdHkc
Idol-kim-dahyun,2026-black-swan,/musicalbum/2026-Black-Swan,260116,6AvlefX35o8
Group-bts,2026-arirang,/musicalbum/2026-ARIRANG,260320,
Group-comma,2026-toxic-sugar,/musicalbum/2026-Toxic-Sugar,260109,t5oIE5lrph0
Group-cravity,2026-blast-out,/musicalbum/2026-Blast-Out,260318,SoZeR3ttHKk
Group-dodree,2026-just-like-a-dream,/musicalbum/2026-Just-Like-A-Dream,260121,kn-U4BvIuXw
Group-geenius,2026-love-don-t-change,/musicalbum/2026-Love-Don-t-Change,260116,
Group-lngshot,2026-4shoboiz-mixtape,/musicalbum/2026-4SHOBOIZ-MIXTAPE,260116,Zl-LzXzy4vc
