Artist ID,Album ID,Album URL,Album date,Video link
Idol-avokid,2021-cola,/musicalbum/2021-COLA,211222,rOS3XRYjgKw
Idol-ayler,2021-love-is-gone,/musicalbum/2021-LOVE-IS-GONE,211203,Ei_xQIgB_lA
Idol-ayler,2021-i2,/musicalbum/2021-I2,210224,pdJDswH3Wgs
Idol-b-i,2021-midnight-blue-love-streaming,/musicalbum/2021-Midnight-Blue-LOVE-STREAMING,210319,8iAqqJiynt0
Idol-b-i,2021-waterfall,/musicalbum/2021-Waterfall,210601,b8yUAwQpRcQ
Idol-b-i,2021-lost-at-sea-illa-illa,/musicalbum/2021-Lost-at-Sea-illa-illa,211001,TIJ_wGw6mQE
Idol-b-i,2021-cosmos,/musicalbum/2021-Cosmos,211111,hxkHSXdGV7k
Idol-baek-a-yeon,2021-monthly-magazine-home-ost-pt-7,/musicalbum/2021-Monthly-Magazine-Home-OST-PT-7,210730,HA_5OuZ3bm8
Idol-baek-a-yeon,2021-observe2,/musicalbum/2021-Observe2,210907,F9yl4qWeI-E
Idol-baek-yerin,2021-love-yerin,/musicalbum/2021-Love-Yerin,210910,Ai94UyJX5gE
Idol-baekho,2021-now-we-are-breaking-up-ost-pt-10,/musicalbum/2021-Now-We-Are-Breaking-Up-OST-Pt-10,211220,FKIsvu4EGSA
Idol-baekhyun,2021-baekhyun,/musicalbum/2021-BAEKHYUN,210120,uqcZUIUb7fk
Idol-baekhyun,2021-runner,/musicalbum/2021-Runner,210201,KXnoYHCMjMI
Idol-baekhyun,2021-rewind-blossom-side-a,/musicalbum/2021-Rewind-Blossom-Side-A,210312,
Idol-baekhyun,2021-bambi,/musicalbum/2021-Bambi,210330,UVWW2RbD3p0
Idol-baekhyun,2021-iscream-vol-8-bambi-remixes,/musicalbum/2021-iScreaM-Vol-8-Bambi-Remixes,210423,1BksyONa-h4
Idol-baekhyun,2021-doom-at-your-service-pt-3,/musicalbum/2021-Doom-At-Your-Service-Pt-3,210531,vD3vMYAcf8Y
Idol-baekhyun,2021-lovers-of-the-red-sky-pt-1,/musicalbum/2021-Lovers-of-the-Red-Sky-Pt-1,210831,iyiX0cs5swM
Idol-bain,2021-school-2021-pt-8,/musicalbum/2021-School-2021-Pt-8,211229,HOrccv7qd3A
Idol-bambam,2021-ribbon,/musicalbum/2021-RiBBon,210615,DYB7frXytnA
Idol-bambam,2021-who-are-you-ft-seulgi,/musicalbum/2021-Who-Are-You-Ft-Seulgi,211228,dmBRyBvAEy8
Idol-bang-yongguk,2021-race,/musicalbum/2021-Race,211123,QIpxpA--ApU
Idol-basick,2021-show-me-the-money-10-semi-final,/musicalbum/2021-Show-Me-the-Money-10-Semi-Final,211127,JT-jpE8xCu0
Idol-be-o,2021-blurry-in-my-hotel-room,/musicalbum/2021-Blurry-In-My-Hotel-Room,210212,-G5JV4wpJxM
Idol-be-o,2021-bad-love2,/musicalbum/2021-Bad-Love2,210330,5JYrcac7p2A
Idol-be-o,2021-bipolar,/musicalbum/2021-Bipolar,210502,GUNyvqTOHXY
Idol-be-o,2021-counting-stars,/musicalbum/2021-Counting-Stars,211212,mLCsbacHxA8
Idol-bebe-yana,2021-fairy-s-on-her-highway,/musicalbum/2021-Fairy-s-On-Her-Highway,211219,2Kedzs7L-zw
Idol-bebe-yana,2021-strawberry-kisses,/musicalbum/2021-Strawberry-Kisses,210906,JD3dE3IlsoQ
Idol-ben,2021-she-would-never-know-pt-7,/musicalbum/2021-She-Would-Never-Know-Pt-7,210224,42LQhH8Ptlg
Idol-ben,2021-because-i-am-a-woman,/musicalbum/2021-Because-I-am-a-Woman,210503,Q9p09w7oukY
Idol-ben,2021-the-red-sleeve-ost-pt-2,/musicalbum/2021-The-Red-Sleeve-OST-Pt-2,211128,B76TuNFymjk
Idol-beomhan,2021-sun-s-up2,/musicalbum/2021-Sun-s-Up2,210702,9MU9boarT5Y
Idol-beomhan,2021-ashes2,/musicalbum/2021-Ashes2,210820,33TpF32GwIY
Idol-bernard-park,2021-bad-influence,/musicalbum/2021-Bad-Influence,211115,spG0LAB3L1o
Idol-berry2,2021-tonight2,/musicalbum/2021-Tonight2,210526,
Idol-bewhy,2021-032-funk,/musicalbum/2021-032-Funk,210731,Pyfc21UtZU4
Idol-bibi,2021-eat-my-love,/musicalbum/2021-Eat-My-Love,210201,9skS79yfbQs
Idol-bibi,2021-beyond-evil-pt-2,/musicalbum/2021-Beyond-Evil-Pt-2,210306,MDvl5nf-oTQ
Idol-bibi,2021-life-is-a-bi,/musicalbum/2021-Life-is-a-Bi,210428,R9spsIpzSUE
Idol-bibi,2021-oh-master-pt-5,/musicalbum/2021-Oh-Master-Pt-5,210507,_s8pyaY_kiU
Idol-bibi,2021-pado,/musicalbum/2021-PADO,210910,QVbvtjOg1h8
Idol-bibi,2021-the-weekend,/musicalbum/2021-The-Weekend,211015,K19M4o6vRL8
Idol-bibi,2021-our-beloved-summer-pt-2,/musicalbum/2021-Our-Beloved-Summer-Pt-2,211213,Jv23ekocjT4
Idol-big-naughty,2021-bucket-list2,/musicalbum/2021-Bucket-List2,210225,kgd7JBdelFQ
Idol-bloo,2021-bloo-in-wonderland-2,/musicalbum/2021-BLOO-IN-WONDERLAND-2,210617,22Dw6nPRzD8
Idol-bloo,2021-astronaut-in-the-ocean-remix,/musicalbum/2021-Astronaut-In-The-Ocean-Remix,210528,
Idol-blue-d,2021-independence,/musicalbum/2021-Independence,210228,vrA4X59qqZY
Idol-bm,2021-broken-me,/musicalbum/2021-Broken-Me,210609,Ddj98l5XkFI
Idol-bm,2021-the-first-statement,/musicalbum/2021-The-First-Statement,210702,JyLGsMi2i4c
Idol-boa,2021-my-dear,/musicalbum/2021-My-Dear,211105,yBj3ljxZqiI
Idol-boa2,2021-work-later-drink-now-ost-pt-4,/musicalbum/2021-Work-Later-Drink-Now-OST-Pt-4,211112,v8EUHtZ7Bxg
Idol-bobae,2021-grow-up,/musicalbum/2021-Grow-Up,211117,WtzeRCKR2-U
Idol-bobae,2021-onoff,/musicalbum/2021-Onoff,210113,EqO5nM8fPt0
Idol-bobae,2021-0,/musicalbum/2021-0,210504,P5rGhbRcz9k
Idol-bobae,2021-baby-i-miss,/musicalbum/2021-Baby-I-Miss,210623,jVIlVQEa2mk
Idol-bobby,2021-lucky-man,/musicalbum/2021-LUCKY-MAN,210125,DGXbNENEpwM
Idol-boin76,2021-the-greench,/musicalbum/2021-The-Greench,210114,3ZaDKuia5W0
Idol-boin76,2021-wetter,/musicalbum/2021-Wetter,210218,VOIxV-nWbFk
Idol-bomin4,2021-home2,/musicalbum/2021-Home2,211015,DTNo50jEF9U
Idol-boni2,2021-247,/musicalbum/2021-247,210730,CBv7v3HcSDk
Idol-boramiyu,2021-once-in-a-while,/musicalbum/2021-Once-in-a-While,211109,_blrK_XwzVA
Idol-boramiyu,2021-beauty-2021,/musicalbum/2021-Beauty-2021,210421,7676-rGMk-M
Idol-boramiyu,2021-sugar-night,/musicalbum/2021-Sugar-Night,210825,h54yfr5rkgM
Idol-boyhood,2021-luxury-big-house,/musicalbum/2021-Luxury-Big-House,210108,XIznwKQgE8A
Idol-boyhood,2021-rain,/musicalbum/2021-Rain,210712,qYDeiepaJ60
Idol-bradystreet,2021-jack-frost,/musicalbum/2021-Jack-Frost,210129,al0m2TIfmLQ
Idol-bumkey,2021-the-lady-feat-moonbyul-of-mamamoo,/musicalbum/2021-The-Lady-feat-Moonbyul-of-MAMAMOO,210502,00M1v_nv25o
Idol-bumkey,2021-all-of-my-life,/musicalbum/2021-All-of-My-Life,210726,Dov2OlHwmus
Idol-bumkey,2021-attraction,/musicalbum/2021-Attraction,211201,e8Hphh1WKPs
Idol-byeol-eun,2021-meeting-you,/musicalbum/2021-Meeting-You,210220,gs8e9dtF4FI
Idol-byeol-eun,2021-happy-birthday,/musicalbum/2021-Happy-Birthday,211215,tnUQowscJNA
Idol-byeol-eun,2021-breaking-music-chart-part-1,/musicalbum/2021-Breaking-Music-Chart-Part-1,211028,0vI7xwf-XTs
Idol-byeol-eun,2021-breaking-music-chart-part-2,/musicalbum/2021-Breaking-Music-Chart-Part-2,211104,rbGtEOLyOmo
Idol-byeol-eun,2021-miss-monte-cristo-pt-4,/musicalbum/2021-Miss-Monte-Cristo-Pt-4,210310,7E9KggbOeVc
Idol-byeol-eun,2021-how-to-be-thirty-part-4,/musicalbum/2021-How-To-Be-Thirty-Part-4,210330,zvLJe0POzag
Idol-byeol-eun,2021-cafe-midnight-part-1,/musicalbum/2021-Cafe-Midnight-Part-1,210218,64MzZfMJG-4
Idol-camo,2021-wifey,/musicalbum/2021-Wifey,210127,TYGu-DnX8kg
Idol-camo,2021-fragile,/musicalbum/2021-Fragile,210520,8f-2VxBBnCI
Idol-camo,2021-hang-out,/musicalbum/2021-Hang-Out,210925,eS57P54rL6o
Idol-car-the-garden,2021-true-beauty-pt-3,/musicalbum/2021-True-Beauty-Pt-3,210107,A6-WxEpSXbQ
Idol-car-the-garden,2021-absence,/musicalbum/2021-Absence,210128,xxA84IGz4xc
Idol-car-the-garden,2021-beyond-evil-pt-3,/musicalbum/2021-Beyond-Evil-Pt-3,210313,w98Qx024L5I
Idol-car-the-garden,2021-closely-far-away,/musicalbum/2021-Closely-Far-Away,210826,SB2lvmWKE7A
Idol-car-the-garden,2021-hometown-cha-cha-cha-ost-pt-1,/musicalbum/2021-Hometown-Cha-Cha-Cha-OST-Pt-1,210906,T-H7JkrHUPg
Idol-car-the-garden,2021-now-we-are-breaking-up-ost-pt-6,/musicalbum/2021-Now-We-Are-Breaking-Up-OST-Pt-6,211128,LDCikV65VoE
Idol-ccola,2021-killer,/musicalbum/2021-Killer,210330,RYeJvpsXiU0
Idol-ccola,2021-water,/musicalbum/2021-Water,210521,1GL8Z16H5FU
Idol-cha-eunwoo,2021-true-beauty-pt-8,/musicalbum/2021-True-Beauty-Pt-8,210203,uDLw2BRk3ww
Idol-cha-eunwoo,2021-rookie-historian-goo-hae-ryung-pt-6,/musicalbum/2021-Rookie-Historian-Goo-Hae-Ryung-Pt-6,210203,DJAIjnEuEFs
Idol-cha-eunwoo,2021-under-the-oak-tree,/musicalbum/2021-Under-The-Oak-Tree,211130,i9AGC6y7x8w
Idol-chae-eunjung,2021-come-to-the-end-with-the-second-fact,/musicalbum/2021-Come-to-The-End-with-The-Second-Fact,210621,yNiN5daBiZo
Idol-chae-min-hong,2021-watch,/musicalbum/2021-WATCH,211219,eCEUWK8M1Ts
Idol-chae-yeon,2021-i-cry-sometimes,/musicalbum/2021-I-cry-sometimes,211018,
Idol-changjo,2021-hurting-u,/musicalbum/2021-Hurting-U,210825,FKKqCg_D9Fo
Idol-changjo,2021-top-voice3,/musicalbum/2021-Top-Voice3,211210,8boI8TIvneE
Idol-chanhyuk,2021-reconnect,/musicalbum/2021-RECONNECT,211209,gO-7UarBRzg
Idol-chani,2021-true-beauty-pt-5,/musicalbum/2021-True-Beauty-Pt-5,210115,tIP4vpTvU7E
Idol-chanmina,2021-harenchi,/musicalbum/2021-Harenchi,211013,nU89U38oImQ
Idol-chanmina,2021-bijin,/musicalbum/2021-Bijin,210414,r2bHEcxB5kY
Idol-chanyeol,2021-the-box,/musicalbum/2021-THE-BOX,210325,yhoB303gt_U
Idol-chanyeol,2021-tomorrow,/musicalbum/2021-Tomorrow,210406,FgEpPwzt89Y
Idol-chatone,2021-fuck-me,/musicalbum/2021-Fuck-Me,210716,A1NgWEjK95I
Idol-chawon,2021-today-of-all-days,/musicalbum/2021-Today-of-All-Days,211115,M5evJpjprT4
Idol-cheetah,2021-villain,/musicalbum/2021-Villain,210226,d__iIt-00Gk
Idol-cheeze,2021-she-would-never-know-pt-6,/musicalbum/2021-She-Would-Never-Know-Pt-6,210215,P0i19Eqx6T0
Idol-cheeze,2021-never-loved-this-way-before,/musicalbum/2021-Never-Loved-This-Way-Before,210314,eO5xa4ThtU4
Idol-cheeze,2021-31,/musicalbum/2021-31,210713,818W52jw2NE
Idol-cheeze,2021-my-roommate-is-a-gumiho-pt-8,/musicalbum/2021-My-Roommate-is-a-Gumiho-Pt-8,210715,nVi99D4PHB0
Idol-cheeze,2021-hometown-cha-cha-cha-ost-pt-3,/musicalbum/2021-Hometown-Cha-Cha-Cha-OST-Pt-3,210919,ywjfQohQDVM
Idol-cheeze,2021-melancholia-ost-pt-4,/musicalbum/2021-Melancholia-OST-Pt-4,211216,sWGewP1LJQk
Idol-cheeze,2021-our-blue-original-soundtrack-from-the-webtoon-back-to-you,/musicalbum/2021-Our-Blue-Original-Soundtrack-from-the-Webtoon-Back-to-You,211021,
Idol-cheeze,2021-loser,/musicalbum/2021-Loser,210415,
Idol-cheng-xiao,2021-soulmate,/musicalbum/2021-Soulmate,210601,nWeYKvW_ToI
Idol-cheng-xiao,2021-looking-into-the-distance-ost,/musicalbum/2021-Looking-into-the-Distance-OST,210121,PNSmDcNAKcc
Idol-cheng-xiao,2021-broken-string-folding-sword,/musicalbum/2021-Broken-String-Folding-Sword,210112,QsWGGxBEcPE
Idol-cheongmyeong,2021-never-say-goodbye,/musicalbum/2021-Never-Say-Goodbye,210219,
Idol-cherry-coke,2021-love-game-in-summer,/musicalbum/2021-Love-Game-In-Summer,210811,SLt5ZEg-uoA
Idol-cherryb,2021-run-on-ost-part-11,/musicalbum/2021-Run-On-OST-Part-11,210121,f13w13z6PW8
Idol-cherryb,2021-ootd,/musicalbum/2021-OOTD,210731,rTvdvOHDxyM
Idol-cherryb,2021-hello2,/musicalbum/2021-Hello2,211018,WE_A_LnOSxA
Idol-choa,2021-lovestruck-in-the-city-pt-9,/musicalbum/2021-Lovestruck-in-the-City-Pt-9,210212,DumUm3zhdt4
Idol-choi-cello,2021-dream2,/musicalbum/2021-Dream2,211207,dfDR3QWBKGg
Idol-choi-yuree,2021-hometown-cha-cha-cha-ost-pt-4,/musicalbum/2021-Hometown-Cha-Cha-Cha-OST-Pt-4,210925,G6tAF9f4N6Q
Idol-choi-yuree,2021-us2,/musicalbum/2021-Us2,210413,lwBPVEgehvQ
Idol-choi-yuree,2021-journey,/musicalbum/2021-Journey,211005,y0FBpW-DUIc
Idol-choi-yuree,2021-try-journey-epilogue,/musicalbum/2021-Try-Journey-Epilogue,211216,dbr8VUHG6Fc
Idol-choi-yuree,2021-let-s-stay-well,/musicalbum/2021-Let-s-Stay-Well,210714,Z2tv0GyQdL8
Idol-chosng,2021-please-be-my-galaxy,/musicalbum/2021-Please-be-my-galaxy,210416,zywCNqha75U
Idol-chosng,2021-see-you-there,/musicalbum/2021-See-You-There,210722,CrUp_VL0dM0
Idol-chosng,2021-sea,/musicalbum/2021-Sea,211026,yY0F-xzJSFQ
Idol-chungha,2021-x,/musicalbum/2021-X,210119,lLsg9X_CWCQ
Idol-chungha,2021-querencia,/musicalbum/2021-Querencia,210215,sBm5XU3QYMA
Idol-chungha,2021-demente-spanish-ver,/musicalbum/2021-Demente-Spanish-Ver,210317,KsHZI6nYLFM
Idol-chungha,2021-my-lips-warm-like-coffee-with-colde,/musicalbum/2021-My-Lips-Warm-Like-Coffee-with-Colde,210608,JmPmOiZiVLo
Idol-chungha,2021-one-the-woman-ost-pt-3,/musicalbum/2021-One-the-Woman-OST-Pt-3,211015,cEyCANfJEM0
Idol-chungha,2021-killing-me,/musicalbum/2021-Killing-Me,211129,RHw1a0WESuA
Idol-chuther,2021-remember2,/musicalbum/2021-Remember2,210428,4bDWUggmsz4
Idol-chuu,2021-fling-at-a-convenience-store-pt-1,/musicalbum/2021-Fling-at-a-Convenience-Store-Pt-1,210214,U5iqxBmG4r8
Idol-chuu,2021-revolutionary-sisters-pt-5,/musicalbum/2021-Revolutionary-Sisters-Pt-5,210612,XpTQSkYNXi0
Idol-chuu,2021-world-is-one-2021,/musicalbum/2021-World-is-One-2021,210915,boAKqlSYAbQ
Idol-chuu,2021-muzie-kwang-company-project-album,/musicalbum/2021-Muzie-Kwang-Company-project-album,211101,mNRAtts6CB8
Idol-cl,2021-wish-you-were-here,/musicalbum/2021-Wish-You-Were-Here,210226,aMWEv_YBd8M
Idol-cl,2021-spicy2,/musicalbum/2021-SPICY2,210824,QMwJtMJLXE0
Idol-cl,2021-spicy-remix,/musicalbum/2021-SPICY-Remix,210908,1grYxN_WQ7w
Idol-cl,2021-lover-like-me,/musicalbum/2021-Lover-Like-Me,210929,qoqA-th1ZPE
Idol-cl,2021-alpha,/musicalbum/2021-Alpha,211020,pJTwZvx45MY
Idol-claire-hau,2021-that-chick,/musicalbum/2021-That-Chick,211130,ih0FUP3Ymqk
Idol-claire-hau,2021-shmammered,/musicalbum/2021-Shmammered,210206,F3dvSG4pV1E
Idol-claire-hau,2021-liquor-loves-claire,/musicalbum/2021-Liquor-loves-Claire,210420,wHzPWyq6_f0
Idol-claire-hau,2021-first-time,/musicalbum/2021-First-Time,210520,obQxF-Tl3h8
Idol-claire-hau,2021-ideology,/musicalbum/2021-Ideology,210623,7QCNl0JhBIA
Idol-claire-hau,2021-drunk-in-love,/musicalbum/2021-Drunk-In-Love,210914,4flBxALFluw
Idol-claire-hau,2021-mistake,/musicalbum/2021-Mistake,211018,99apVmF_RTo
Idol-coiblen,2021-loop2,/musicalbum/2021-Loop2,211016,k5kNrNxGet0
Idol-colde,2021-idealism,/musicalbum/2021-idealism,210125,o0LWRqEvvE4
Idol-colde,2021-light,/musicalbum/2021-LIGHT,210401,
Idol-colde,2021-when-dawn-comes-again,/musicalbum/2021-When-Dawn-Comes-Again,210721,FIW8bAjcmVk
Idol-colde,2021-it-s-you2,/musicalbum/2021-It-s-You2,210824,9vCG3jxYepE
Idol-colde,2021-enough,/musicalbum/2021-Enough,211202,Jge6L5Xt8WY
Idol-coogie,2021-pow-feat-gray,/musicalbum/2021-POW-feat-GRAY,210104,IGkuXHkgWo0
Idol-cooing,2021-summer-in-summer,/musicalbum/2021-summer-in-summer,210820,xgojGkFzffo
Idol-cooing,2021-baby-flower,/musicalbum/2021-Baby-Flower,210717,8l7bwb8v61s
Idol-corbyn,2021-dante-s-valley,/musicalbum/2021-Dante-s-Valley,210725,dmp3175mt_I
Idol-corbyn,2021-troubles,/musicalbum/2021-Troubles,210912,wJSemO4dvzc
Idol-cova,2021-do-you-want-to-be-the-best,/musicalbum/2021-Do-you-want-to-be-the-best,210627,
Idol-cracker,2021-better,/musicalbum/2021-Better,210517,2LUwBe6BCqI
Idol-cracker,2021-cracker,/musicalbum/2021-Cracker,210718,8wgpF6mmRak
Idol-cracker,2021-dance,/musicalbum/2021-Dance,211002,bQAaJqbIU4Q
Idol-cracker,2021-i-couldn-t,/musicalbum/2021-I-couldn-t,211210,I1ikdoEDk1w
Idol-crankydew,2021-cookin-all-day,/musicalbum/2021-Cookin-All-Day,210326,Kuz9yOPGSvg
Idol-crystal-tea,2021-pink-movie-director-s-cut,/musicalbum/2021-Pink-Movie-Director-s-Cut,210421,pYVruwOIqag
Idol-d-ark,2021-ep1-genius,/musicalbum/2021-EP1-Genius,210513,hdpMTQEZEV8
Idol-d-ark,2021-dkhvky,/musicalbum/2021-DKHVKY,211229,Q9lvFdkp0fo
Idol-d-o,2021-empathy,/musicalbum/2021-Empathy,210726,_btxV8tJM7w
Idol-d2ear,2021-floral-scent,/musicalbum/2021-Floral-Scent,210304,AlXnUKwLms4
Idol-d2ear,2021-dessert,/musicalbum/2021-DESSERT,210809,-Oqf4JMWTXA
Idol-d2ear,2021-gift-shop,/musicalbum/2021-Gift-Shop,211123,uwPcPaM3Lgw
Idol-dabin2,2021-iite-cool,/musicalbum/2021-IITE-COOL,210723,mlSR4lNn0Jc
Idol-dabin2,2021-diamonds-and-pearls,/musicalbum/2021-Diamonds-And-Pearls,210903,y8FAGSaeI1Y
Idol-daehwi,2021-playlist,/musicalbum/2021-PLAYLIST,210114,xMzJUF0Es4s
Idol-dahlia-kim,2021-bonnie-clyde,/musicalbum/2021-Bonnie-Clyde,210615,-pVpI81IZAU
Idol-dahlia-kim,2021-barbie-doll,/musicalbum/2021-Barbie-doll,211206,53YF7_F8MaE
Idol-daisy2,2021-sleigh,/musicalbum/2021-Sleigh,210714,-Ca2YagNCgs
Idol-dalsooobin,2021-eyes-like-snow,/musicalbum/2021-Eyes-Like-Snow,210101,E7koSCkxpNk
Idol-dalsooobin,2021-sign,/musicalbum/2021-Sign,210129,GIQzZvpj9Rw
Idol-dawon5,2021-one-pick,/musicalbum/2021-One-Pick,211018,VCcXAvquzBg
Idol-demian,2021-a-blue-not-blues,/musicalbum/2021-A-Blue-not-Blues,210303,S3V0hj0_ueU
Idol-dia,2021-back-in-time,/musicalbum/2021-Back-In-Time,210118,zIoY_9HX34U
Idol-diamond,2021-be-my-cat,/musicalbum/2021-Be-my-cat,210611,alQg6fv5DY8
Idol-diamond,2021-how-we-do-it,/musicalbum/2021-How-We-Do-It,210518,XeVijI_vVMo
Idol-dindin,2021-little-waves,/musicalbum/2021-Little-Waves,211119,KgOfyyaOkEs
Idol-dj-soda,2021-okay,/musicalbum/2021-OKAY,210827,muEU3pxZypI
Idol-doha3,2021-dear-my-side,/musicalbum/2021-Dear-My-Side,210816,giKBSWDJPZ0
Idol-doha3,2021-dasi-neol,/musicalbum/2021-Dasi-Neol,210816,4NMs7lO-UK8
Idol-doha3,2021-liberate,/musicalbum/2021-Liberate,211202,DG71HGDGKqo
Idol-dohanse,2021-blaze,/musicalbum/2021-BLAZE,210925,a63OBYlgh1w
Idol-dohu,2021-overthinking-us,/musicalbum/2021-overthinking-us,210803,jKpdTofE2E4
Idol-dohu,2021-hangover,/musicalbum/2021-hangover,211201,Vba7ukI4nzk
Idol-donghae,2021-california-love,/musicalbum/2021-California-Love,211013,HMQc3PdLOQ8
Idol-donghyun,2021-fling-at-convenience-store-pt-2,/musicalbum/2021-Fling-at-Convenience-Store-Pt-2,210221,Hl_yi52-q8s
Idol-donghyun2,2021-windy-day,/musicalbum/2021-Windy-Day,210320,c0u37Nwa0t8
Idol-dooboo,2021-beautiful-days-and-us,/musicalbum/2021-Beautiful-Days-And-Us,210111,QeTbY-MBiR4
Idol-dopein,2021-trick,/musicalbum/2021-Trick,210207,G1-hdM2eg9w
