Artist ID,Album ID,Album URL,Album date,Video link,Album type,Label,ID
Idol-jaehyuk2,2026-who-am-i,/musicalbums/2026-Who-AM-I,260211,N_sjonH-j9Y,,,
Idol-yeo-one,2026-run-it-up,/musicalbums/2026-Run-It-Up,260211,,,,
Hi-Fi Un!corn,super-duper,/musicalbums/super-duper,260114,e8X35-Teneg,single,Sony Music Labels Inc.,a579752a-dffb-4bb3-990f-e88a2c84059a
Forestella,nella-notte-1769818187638,/musicalbums/nella-notte-1769818187638,260119,HUNkE8Sopwo,mini_album,,482f33d7-aaf6-4bb4-b466-ade8ca08a202
KickFlip,from-kickflip-to-weflip-1769818179834,/musicalbums/from-kickflip-to-weflip-1769818179834,260120,OgOm9Ei0BUc,mini_album,,4b8bd5f9-544d-4e27-be79-54f83af1d497
1VERSE,wabif-1769818182648,/musicalbums/wabif-1769818182648,260121,8b4Cf1tlDFk,mini_album,,b12207f1-c17e-4c08-a9e7-f6f453659593
NCT WISH,call-me-back-nct-wish,/musicalbums/call-me-back-nct-wish,260122,sD44sjGm1GM,single,,d06e846b-d18d-4fc3-ad7d-2bc3c8324c3c
Yeoeun,i-love-you-i-love-you,/musicalbums/i-love-you-i-love-you,260122,XE4A3zRxk8M,single,"WM Entertainment, Yoghurt Studio",00d52040-b5e2-4671-a473-5f6a6f994742
Hebi,become,/musicalbums/become,260122,,single,3Y CORPORATION,fe6e1eb0-df48-4ec3-98dd-9ad26e714e83
GIRLSET,little-miss-misdemeanor-1769818177725,/musicalbums/little-miss-misdemeanor-1769818177725,260123,vuAp-MShrVw,mini_album,,672728ad-4261-40e5-97e3-7b22269c870f
,wish-upon-the-stars-1769878745207,/musicalbums/wish-upon-the-stars-1769878745207,260126,-xw1nTIH50I,mini_album,,80290e74-6015-4684-9308-df10ac6de7a9
NWH:I,siren-call-1769818184813,/musicalbums/siren-call-1769818184813,260126,wlR8b_uOfh4,mini_album,,b629d75f-d7f0-4e1c-80de-17d0044dfaa1
TXT,sss-sending-secret-signals-feat-hyde-1769818181861,/musicalbums/sss-sending-secret-signals-feat-hyde-1769818181861,260126,vlmXpQOE75c,mini_album,,8609be28-6b9e-4296-94b8-eba419039431
Chanmina,gather,/musicalbums/gather,260127,Qcz-7evvAqY,mini_album,Avex Music Creative,3e7e6871-12ce-41d1-af86-fba7e0be5d39
AB6IX,a-minute-a-second-1769818165492,/musicalbums/a-minute-a-second-1769818165492,260127,1hRzRN2bs3k,mini_album,,f8ab6956-8b58-4af7-bdf2-2b616aecd2a6
PSY,mono-2026,/musicalbums/mono-2026,260127,9bZkp7q19f0,single,,b41c9570-2bcc-4eeb-add0-36f405e9e238
POW,come-true-1769818180629,/musicalbums/come-true-1769818180629,260128,kI9YD61ehIw,mini_album,,c242ac10-a731-4cbd-8f14-88184bcb3f73
8TURN,bruise-1769818183470,/musicalbums/bruise-1769818183470,260128,WxL5cNNelLk,mini_album,,9d02324d-4074-4bf2-a440-1142eeac8e51
ALL(H)OURS,my-spring-my-light-my-breath-1769818152126,/musicalbums/my-spring-my-light-my-breath-1769818152126,260129,AEYrm_IFoKk,mini_album,,edc0c098-995f-460d-b387-44193b903a56
Hebi,crossing-stars-arknights-6th-anniversary-ost,/musicalbums/crossing-stars-arknights-6th-anniversary-ost,260130,,single,Acclers,778a8168-01c9-4204-beb9-157df828140a
Hi-Fi Un!corn,laila,/musicalbums/laila,260130,XECOC6C_Nr4,single,FNC Entertainment Japan Inc.,f67a593d-28d9-4f29-a553-ed5740eafe08
AVION,jamila,/musicalbums/jamila,260204,Tckezs5z6u0,single,Gallery Music Lab,f05120c2-e960-4af1-a1db-05dc659fddcd
MISAMO,play,/musicalbums/play,260204,gOjG-70-D5o,studio,JYP Entertainment,079790f6-b4f1-44fc-8055-1ab9fd59bd10
SKINZ,why-u-mad,/musicalbums/why-u-mad,260204,4arlM3zyWyA,single,Bride Entertainment,e5a93aed-a0e0-4707-b65e-cfba45556fac
STAYC,stereotype-chinese-ver,/musicalbums/stereotype-chinese-ver,260205,6IKDkjlKHS4,single,High Up Entertainment,cdb678a5-4ca4-4cbf-a25a-a97607b5e0d7
Lee Seyeon,what-i-meant-to-say,/musicalbums/what-i-meant-to-say,260205,q7bcUlP07i4,single,ADE Music,a480ec70-bfa9-4bc9-b848-b89fca0e7183
Sik-k,namsan-tower-feat-ley,/musicalbums/namsan-tower-feat-ley,260206,vShw8Av0dQY,single,KC,508d00b9-9590-4a8c-b7fe-ddfffd851cae
COiBLEN,2026-code,/musicalbums/2026-CODE,260206,N-zrw5qDkFQ,single,Independent,a4d0917e-f7d6-4a9b-ad9f-3085ad59ca98
Chungha,save-me,/musicalbums/save-me,260209,JTFuuQg5Mhs,single,MORE VISION,0b21e22c-22c4-4026-824c-808f0bde3522
IVE,bang-bang,/musicalbums/bang-bang,260209,9qkpcLK422o,single,Starship Entertainment,b00c22da-32f5-4adf-8395-c03a482083d0
Jungwon,dear-me,/musicalbums/dear-me,260209,9uDVag6HP8g,single,BELIFT LAB Inc.,16d37e4e-2909-4433-8665-9f8f46a12e39
ATEEZ,adrenaline-remix,/musicalbums/adrenaline-remix,260209,f3OypB-9BQI,single,KQ Entertainment,c7be3d04-3af9-49f2-8753-77f127ce51aa
Yoseop,unloved-echo,/musicalbums/unloved-echo,260209,pys0iujXJjQ,mini_album,Around US Entertainment,e7a53967-a9dd-4a01-acaf-b1631ecb4a3b
The Quiett,ambition-2-10,/musicalbums/ambition-2-10,260210,OTMan1GcBwk,single,AMBITION MUSIK,ad5f2e32-1401-43d2-bf20-7f1b97259b4b
Shaun,diary,/musicalbums/diary,260210,lBk-A6P6CQA,single,Hau Music Production,36daec01-c0b9-4764-8151-81ce41f86902
blah,normal-life,/musicalbums/normal-life,260211,dgRaQ8mZjow,mini_album,PAIX PER MIL,8d21b660-40f6-4b2a-b08e-b11b2a1a71e0
Hwang Min Hyun,truth,/musicalbums/truth,260211,1Pmoxr18YA8,single,Pledis Entertainment,0cb72fda-4cad-4908-84ba-25c5b568683b
,who-am-i,/musicalbums/who-am-i,260211,OexKn5lnqfI,ep,Herose company,50d80ccb-761c-4fd9-99b0-2c44c95aea59
Yeo One,run-it-up,/musicalbums/run-it-up,260211,imvkO-lXwTA,single,Yeo Chang Gu,ada6bd96-7d93-48c8-8f67-9d1ce5d7d6c5
Jiwoo,ex-ist,/musicalbums/ex-ist,260211,LPL1fozVrIw,ep,DSP Entertainment,9e563075-a4f3-4d1a-b74b-d3c1537d05d3
Jinsol,eternal-light,/musicalbums/eternal-light,260211,,single,Eternia Records,e01cfbf3-d78e-458a-91c2-4d044e85c274
Woodz,cinema,/musicalbums/cinema,260212,b60RXXBik1w,single,EDAM Entertainment,5aabe456-64da-42b5-8661-4d60b9045531
Forestella,etude,/musicalbums/etude,260212,IxoCRq-v81I,single,Beat Interactive,82a06bd5-ab2d-4cc4-ae8d-cfcf8321e44f
,leader,/musicalbums/leader,260212,ql6cF9gKdjA,studio,"Balming Tiger, CAM",b8cfa6b8-02b0-4df6-9f5f-d662210676a8
ODEE,vehicles,/musicalbums/vehicles,260212,BXyBr6fIuw4,single,,ef232aec-1420-45ee-b9ce-92a752d3e986
Crucial Star,wok-hei,/musicalbums/wok-hei,260212,tHvEKVW0GP8,single,RATEL,b5e7686c-1278-479b-aebc-cc5351f9ef31
Moon Sujin,you,/musicalbums/you,260213,NW6olUR350I,single,ANVI,e086cea1-e784-4f04-998a-c06c5d48ce54
CORTIS,mention-me,/musicalbums/mention-me,260213,iGGxMGeJzmw,single,,b8b76ba7-b234-43d2-b632-8c85af34f176
TRENDZ,kart-racer,/musicalbums/kart-racer,260213,OeI0fQVSQLQ,single,Global H,e02e6e17-f280-4ade-a3e6-22e8a5704ad4
Owoon,painkiller,/musicalbums/painkiller,260213,7mRAVdvlBKI,mini_album,CYO,f44cef59-fda2-40cf-a0b7-01862edbe9ee
Sorn,call-it-what-you-want,/musicalbums/call-it-what-you-want,260213,C_aVIcSuWeM,single,WILD Group,8fa41629-13b0-4716-8da3-fcf2deb13daa
Triger,wake-up,/musicalbums/wake-up,260213,j5M8mX7qnLU,mini_album,DY Entertainment,ff07e468-033e-4dd4-9277-8cf3c0f79761
Triger,hope-japanese-ver,/musicalbums/hope-japanese-ver,260213,juXsUPN55GY,single,DY Entertainment,af94b8cd-c49f-40c6-9216-5b3a1f144a13
TMC,to-you,/musicalbums/to-you,260214,kDFYu3Kg_Xs,single,MyDoll Entertainment,f0cc1c43-0ea3-4d6c-a6d3-b15d02ea0604
Elo,you2,/musicalbums/you2,260214,,single,side/up,092e06e4-9ab2-4b18-8e99-945c0309ade2
Hayun,mystic-feat-hayun-of-primrose,/musicalbums/mystic-feat-hayun-of-primrose,260219,zR-t4yv1hOE,single,Kakao Entertainment,281b5584-cb84-44dd-85f9-0c7120babf48
Sik-k,stay-on-fire-feat-dean,/musicalbums/stay-on-fire-feat-dean,260219,,single,KC,bc8fc30e-fbb5-4b82-9cf0-33c157a7f197
I.M,iywo,/musicalbums/iywo,260220,zHQTySJrNWw,single,CODA,89328adc-e2e9-4e39-82ef-e2935eec3d62
Eunkwang,no-tail-to-tell-pt7,/musicalbums/no-tail-to-tell-pt7,260220,,ost,Studio S,07271d25-7055-438e-b57b-98f133cb34d2
X:IN,hyper,/musicalbums/hyper,260220,PoD9YBZR0O4,mini_album,BeBy Entertainment,75559a53-ab52-46f7-b861-267fdd3226c4
Hearts2Hearts,rude,/musicalbums/rude,260220,F7sGJVUrkjQ,single,SM Entertainment,177bbd5b-e34e-483c-b27d-dcb84e2dc1f7
Sungkyu,over-it,/musicalbums/over-it,260221,AdOaQpwYx0c,mini_album,Billions,34a0d73f-17f1-4d16-af23-51414cd6439e
NCT JNJM,both-sides1769878755640,/musicalbums/both-sides1769878755640,260223,Eyv7VNmNXNI,mini_album,SM Entertainment,d8803a7d-e697-4aec-998d-d4751b135872
IVE,revive-1769818167578,/musicalbums/revive-1769818167578,260223,9qkpcLK422o,studio,Starship Entertainment,2166a877-09a6-43b8-9b00-5997dfbbcda3
,both-sides-1769878755639,/musicalbums/both-sides-1769878755639,260223,,mini_album,SM Entertainment,9ae91abc-1903-450b-a9af-84d42c305eeb
DAILY:DIRECTION,firstdelivery,/musicalbums/firstdelivery,260223,8iWkRdIsT3U,single,OODWAVE Entertainment,b2180cfe-b195-46f3-8331-e354cf180e89
ChoCo1&2,choco-la-familia,/musicalbums/choco-la-familia,260224,,studio,ChoCo Entertainment,2b08b119-6234-493f-b024-c944e87989d7
gongwon,0,/musicalbums/0,260224,g0_qeo00XWs,ep,Archive Achim,0c1707fd-bdea-4d68-93c6-f7c574e86fa3
Sik-k,6seoul,/musicalbums/6seoul,260225,,studio,KC,57087b8b-3b96-41da-a567-99707207646f
WJSN,bloom-hour,/musicalbums/bloom-hour,260225,,single,Starship Entertainment,16a05d47-9901-4c63-8cdc-bffe8aa8d730
ONE PACT,1only,/musicalbums/1only,260226,,ep,ARMADA Ent,2939889b-1aa0-49ac-bdce-1a376cb9236b
ASC2NT,still-i,/musicalbums/still-i,260226,,mini_album,NEWWAYS COMPANY,082331a3-884e-4dee-afe9-0e0418ee50af
NMIXX,tic-tic-feat-pabllo-vittar,/musicalbums/tic-tic-feat-pabllo-vittar,260226,,single,,9d8f5cd2-8adb-4683-a165-2534d715944c
Alexa,tongue-tied,/musicalbums/tongue-tied,260227,,single,Sony Music Sweden,a99421c8-af2e-4a57-963e-1bceb412d3b2
MUU,hello-wonderland,/musicalbums/hello-wonderland,260228,,single,Independent,9071497d-51b2-41fb-a18b-47d694677444
Sungkyu,off-the-map,/musicalbums/off-the-map,260302,AdOaQpwYx0c,mini_album,Double H TNE Records,fb3d58c5-51b4-47b3-b3c9-4e82016274d1
EVERGLOW,code,/musicalbums/code,260303,,mini_album,CHXXTA Company,fb687027-5eb2-43bb-a6db-d8cddea8c0f2
TUNEXX,set-by-us-only,/musicalbums/set-by-us-only,260303,,mini_album,IST Entertainment,6d7450d2-0876-4df8-9c38-8dcf2c41bc6b
Woodz,archive-1,/musicalbums/archive-1,260304,qFVQukLBlj0,studio,,2005619c-00a9-4e00-9460-4b4a182e3304
H1-KEY,love-chapter,/musicalbums/love-chapter,260305,izGJjwhCEaI,mini_album,Choi Creative Lab,c14f00f3-3e5a-42bb-b3d9-05a7afdc2968
ORORA,on-my-way,/musicalbums/on-my-way,260305,,ep,Independent,b450cb10-40da-4d5b-a16a-ed7c39c2e74d
GIRLSET,tweak,/musicalbums/tweak,260306,,single,"JYP Entertainment, Republic Records",0d2ef7f0-2210-4319-97a4-15b05f96ac01
NouerA,pop-it-lke,/musicalbums/pop-it-lke,260309,,mini_album,Nouer Entertainment,966710cd-4b2b-4299-948c-b9f6f7a28f28
Onew,tough-love,/musicalbums/tough-love,260309,,mini_album,GRIFFIN Entertainment,b6684888-91b9-4a44-92e2-10994e02a415
Dragon Pony,run-run-run,/musicalbums/run-run-run,260310,,ep,Antenna,80c287c4-0cbd-4502-a846-01dc9b94c7e6
AFuture,the-land-of-dreams,/musicalbums/the-land-of-dreams,260314,,single,4X4 Creative,f434737e-745e-43f2-9ecd-735943b7e116
AFuture,spring-shower,/musicalbums/spring-shower,260321,,single,4X4 Creative,8d362b95-5bc6-48dc-a943-571e42d46044
Hi-Fi Un!corn,first-move,/musicalbums/first-move,260325,,studio,FNC Entertainment Japan Inc.,946bd229-fd6c-4fdf-b222-2ac5b954584e
,too-bad,/musicalbums/too-bad,260401,,ep,Epic Records Japan,6787b224-9ef3-498e-8080-180d6d3de29e
NiziU,good-girl-but-not-for-you,/musicalbums/good-girl-but-not-for-you,260401,yfnE6vi6jAk,ep,JYP Entertainment,5b28294c-c0aa-48be-b14b-2c38a65c07c0
fromis_9,like-you-better-japanese-ver,/musicalbums/like-you-better-japanese-ver,260401,,ep,ASND,8b339b14-67ea-40ef-aa1c-b08c3c319b50
&TEAM,we-on-fire,/musicalbums/we-on-fire,260421,,ep,YX Labels,1a2e3a91-f1c0-4a9c-94b7-5c03da1d41d1
Heca,nagging-me,/musicalbums/nagging-me,260105,hE4bqarpTx4,single,BrandTunes Ent,8cc45d15-afa4-456f-ad14-1fd6da0c99df
Rolling Quartz,romantist,/musicalbums/romantist,260128,rlKaNmMCew4,single,Rolling Star Entertainment,3275704c-e917-43fd-b7ee-6cb1b0bca5a6
NAVILLERA,no-limit,/musicalbums/no-limit,260203,hzNZlhOOh3s,single,Troy Entertainment,8ac4b438-1642-4432-a4bd-b4d4daa0b593
TWS,nice-to-see-you-again-korean-ver,/musicalbums/nice-to-see-you-again-korean-ver,260209,,single,PLEDIS Entertainment,e987ab4d-8cab-4a6e-b717-9315f0ac41ec
MADEIN,girl-meets-boy,/musicalbums/girl-meets-boy,260209,yE6yETkVI3Q,single,143 Entertainment,04625b23-7ed3-44df-a0d5-973acab03fe4
Choi Yuree,early-spring,/musicalbums/early-spring,260222,ha7i16DoKQY,single,Nave,789237a2-6a6c-49c4-85f6-0860bddfde73
Ryu Minhee,polaris,/musicalbums/polaris,260222,,single,Iron ENM,08ee0e6e-b957-4881-8b7f-a4933d7fd942
KHAN,albatross,/musicalbums/albatross,260223,D9y3xAgp6Qo,studio,Universal Music Group,5f48ea67-ddd3-42c4-bcee-250e5498b7c2
DK,return-of-the-blossoming-blade-pt5,/musicalbums/return-of-the-blossoming-blade-pt5,260223,XQYO8vicu5I,ost,"Brand New Music, STUDIO LICO",7718e8d2-5985-41a2-ab18-851de1bda32c
Yebit,traveler,/musicalbums/traveler,260224,,single,Magic Strawberry Sound,e7c32d4e-17d9-429a-a0c3-4ef5c755d532
Parc Jae Jung,always,/musicalbums/always,260225,,single,Romantic Factory,57ed256c-7ce9-4bc3-8d22-cf96d230b891
AtHeart,shut-up,/musicalbums/shut-up,260226,,single,TITAN CONTENT,d765e777-316f-41ee-81bc-c015e1d47039
Big Naughty,between-cobalt-and-navy,/musicalbums/between-cobalt-and-navy,260226,,ep,H1GHR MUSIC,a8eb7016-0c5b-4c12-b155-df5add02898c
Jeena,flood,/musicalbums/flood,260227,,single,Independent,ecffac5c-69cc-40f3-924e-549e47499652
aespa,keychain,/musicalbums/keychain,260227,,single,,1d15ca5f-7817-4a68-bed4-5e7174bf18cc
Sejun,pray-to-god,/musicalbums/pray-to-god,260302,,single,,e87e49a2-c234-4c89-ba91-871ea71bcb10
ACE,bonita,/musicalbums/bonita,260310,,single,Independent,c665696c-55b6-4ad9-a056-9ef6f168ada8
AtHeart,butterfly-doors,/musicalbums/butterfly-doors,260311,,single,TITAN CONTENT,a9dbe3ae-526a-48af-bdc4-760d4fce2f25
Yena,love-catcher,/musicalbums/love-catcher,260311,,mini_album,YH Entertainment,39499214-1a35-421a-ba75-1208052d9265
Yena,love-catcher2,/musicalbums/love-catcher2,260311,,mini_album,Yue Hua Entertainment,8ba1276b-6fe6-44ac-b40a-16046ec1f3a1
ALL(H)OURS,no-doubt,/musicalbums/no-doubt,260316,,mini_album,EDEN Entertainment,f08bddb5-ea63-48d0-9fda-800d849fb109
