Artist ID,Album ID,Album URL,Album date,Video link
Idol-1060,2022-year-end-rap,/musicalbum/2022-Year-end-rap,221227,
Idol-19-nana,2022-merry-land,/musicalbum/2022-merry-land,220128,XDr2lvlFquU
Idol-1il,2022-runaway,/musicalbum/2022-Runaway,220103,02lRn7xK4RI
Idol-1il,2022-love-it,/musicalbum/2022-Love-It,220812,xPkNO6g0n4U
Idol-99honest,2022-idiot,/musicalbum/2022-Idiot,220402,fQZEQyDGXSE
Idol-99honest,2022-tamed,/musicalbum/2022-Tamed,220127,ebXGM6ikLZ0
Idol-99honest,2022-ghost,/musicalbum/2022-Ghost,220602,it2FYS91jCo
Idol-aalia,2022-my-summer-night,/musicalbum/2022-My-summer-night,220820,t8cfidoXM8Y
Idol-aalia,2022-wind-blowing,/musicalbum/2022-wind-blowing,220923,0IdcTTf1QnI
Idol-adora,2022-the-little-name,/musicalbum/2022-The-Little-Name,220307,zhU3OCbZWD4
Idol-adora,2022-trouble-travel,/musicalbum/2022-Trouble-Travel,220601,YcczNgghdwc
Idol-adora,2022-sing-in-the-green-pt-1,/musicalbum/2022-Sing-in-the-Green-Pt-1,220824,z1azFF_oAd8
Idol-adora,2022-adorable-rebirth,/musicalbum/2022-Adorable-REbirth,220926,sBFRzILJ8FQ
Idol-adora,2022-sing-in-the-green-part-4,/musicalbum/2022-Sing-in-the-Green-Part-4,220914,PBiKwxADZu8
Idol-agenda,2022-bgbg,/musicalbum/2022-BGBG,220810,XqWEejmYiAg
Idol-agenda,2022-ma-eum,/musicalbum/2022-ma-eum,221110,QOzavNhLWbE
Idol-ago,2022-plastic-love,/musicalbum/2022-Plastic-Love,220708,OsrejLIwKhk
Idol-ago,2022-pour-it-up,/musicalbum/2022-Pour-It-Up,220801,vseuf1TqlRg
Idol-aiai,2022-back-against-the-wall,/musicalbum/2022-Back-Against-The-Wall,221028,_T59ZuTl56s
Idol-aiai,2022-colour,/musicalbum/2022-Colour,221122,GJEHw0zz86Y
Idol-ailee,2022-nobody-else,/musicalbum/2022-Nobody-Else,220123,ebPV4fYVFVk
Idol-ailee,2022-i-m-lovin-amy,/musicalbum/2022-I-m-Lovin-Amy,220307,UVfyz6iL8Zo
Idol-ailee,2022-welcome-to-wedding-hell-pt-2,/musicalbum/2022-Welcome-to-Wedding-Hell-Pt-2,220601,0CzT_fOQJ1w
Idol-ailee,2022-two-faced-the-forbidden-marriage-x-ailee,/musicalbum/2022-Two-Faced-The-Forbidden-Marriage-X-Ailee,220210,agah9ONLRWw
Idol-ailee,2022-the-law-cafe-pt-3,/musicalbum/2022-The-Law-Cafe-Pt-3,220920,AqTiUAtXH-0
Idol-akira,2022-phoenix-dance,/musicalbum/2022-Phoenix-Dance,220802,qPisGs6Vz2c
Idol-akira,2022-trails-of-light,/musicalbum/2022-Trails-of-Light,220911,m39AGzDInwQ
Idol-alice2,2022-yellow-beta,/musicalbum/2022-Yellow-Beta,220315,
Idol-alice2,2022-color-edition-yellow-1,/musicalbum/2022-COLOR-Edition-YELLOW-1,220719,AnGD7PJkmYQ
Idol-alisha,2022-indigo2,/musicalbum/2022-Indigo2,220919,uB9mjXp8Ogo
Idol-amber,2022-z,/musicalbum/2022-Z,220225,zxrODuVYkUs
Idol-ambid-jack,2022-observer-ep,/musicalbum/2022-Observer-EP,220416,j7_iufVbrYg
Idol-ambid-jack,2022-playoffs-ep,/musicalbum/2022-Playoffs-EP,220720,K776X_Wq4Ug
Idol-ambid-jack,2022-kp,/musicalbum/2022-KP,221027,DQYeICglx0w
Idol-amin,2022-daisy,/musicalbum/2022-Daisy,220305,RUnmR8tj9G4
Idol-amin,2022-the-moon-is-so-beautiful,/musicalbum/2022-The-moon-is-so-beautiful,221026,-d4JshwICmk
Idol-an-da-eun,2022-new-make-part-1,/musicalbum/2022-NEW-MAKE-PART-1,220726,FC7ebDCA2Q8
Idol-an-da-eun,2022-tomorrow-pt-2,/musicalbum/2022-Tomorrow-Pt-2,220409,SPF4HngPfy8
Idol-an-da-eun,2022-star-back-to-you-x-an-da-eun,/musicalbum/2022-Star-Back-to-you-X-An-Da-Eun,220221,RAGpgYqvLGc
Idol-an-da-eun,2022-from-now-on-showtime-pt-2,/musicalbum/2022-From-Now-On-Showtime-Pt-2,220424,bwgiRheMJh8
Idol-an-da-eun,2022-oh-my-wedding-pt-5,/musicalbum/2022-Oh-My-Wedding-Pt-5,220711,VGBxiZsnXh4
Idol-an-da-eun,2022-resignation-live,/musicalbum/2022-Resignation-Live,220514,cZfPFNcx2f4
Idol-an-da-eun,2022-famous-singers-battle-again-pt-7,/musicalbum/2022-Famous-Singers-Battle-Again-Pt-7,220604,XvzrIh_2JOo
Idol-annyeong,2022-haeyo-2022,/musicalbum/2022-Haeyo-2022,220607,aJdrRV05R2c
Idol-annyeong,2022-it-s-hard-to-say-goodbye,/musicalbum/2022-It-s-Hard-To-Say-Goodbye,221022,604XKE8_TNE
Idol-annyeong,2022-how-many-times-can-we-say-goodbye,/musicalbum/2022-How-Many-Times-Can-We-Say-Goodbye,221231,-iMRP_KOmOs
Idol-aria-j,2022-reset,/musicalbum/2022-Reset,220812,kSDLPF74Sa8
Idol-aria-j,2022-such-a-love,/musicalbum/2022-Such-a-Love,220429,_jkfmeu8MsU
Idol-ash-b,2022-my-name-is-money,/musicalbum/2022-My-Name-Is-Money,221215,cfGl7ZIq-CQ
Idol-ash-b,2022-girls-back-home,/musicalbum/2022-Girls-Back-Home,220818,5cJEZ-pC-RQ
Idol-ash-island,2022-because,/musicalbum/2022-Because,220125,BR7xmw_RTqs
Idol-ash-island,2022-everything2,/musicalbum/2022-Everything2,221108,NX31WXTuOnw
Idol-avokid,2022-why3,/musicalbum/2022-Why3,220308,Y6cYFxVT5I8
Idol-avokid,2022-villain2,/musicalbum/2022-Villain2,220407,O5biVaEFpY0
Idol-avokid,2022-over-you,/musicalbum/2022-Over-You,220521,359DEaWldec
Idol-b-i,2022-btbt-with-soulja-boy,/musicalbum/2022-BTBT-with-Soulja-Boy,220513,cpB2ZMzXrss
Idol-b-i,2022-love-or-loved-part-1,/musicalbum/2022-Love-or-Loved-Part-1,221118,ygJgQAYZVi0
Idol-b-side,2022-my-mind,/musicalbum/2022-My-Mind,221111,uImU5ijNK-U
Idol-bada,2022-local-heavy-rain,/musicalbum/2022-Local-Heavy-Rain,220811,fvzQt_2lv3g
Idol-baek-a-yeon,2022-love-all-play-pt-1,/musicalbum/2022-Love-All-Play-Pt-1,220421,x5QZUzKAyv8
Idol-baek-a-yeon,2022-doctor,/musicalbum/2022-Doctor,220817,FIkXfjyXhhI
Idol-baek-a-yeon,2022-painful-angry-and-sorry,/musicalbum/2022-Painful-Angry-and-Sorry,221006,uNOVXwWLgIw
Idol-baek-a-yeon,2022-love-is-for-suckers-pt-5,/musicalbum/2022-Love-is-for-Suckers-Pt-5,221109,2ThqwQggAdA
Idol-baek-yerin,2022-pisces,/musicalbum/2022-Pisces,220524,4EpjTAYs6a0
Idol-baekho,2022-crazy-love-pt-3,/musicalbum/2022-Crazy-Love-Pt-3,220322,Ihmc3iN8Ks4
Idol-baekho,2022-absolute-zero,/musicalbum/2022-Absolute-Zero,221012,qivbZZ-2Lac
Idol-bambam,2022-b,/musicalbum/2022-B,220118,6Ql8nS6qHm4
Idol-bambam,2022-a-business-proposal-pt-3,/musicalbum/2022-A-Business-Proposal-Pt-3,220309,tyj7CLqurmY
Idol-bambam,2022-wheels-up,/musicalbum/2022-Wheels-Up,220422,-ssLM3WqJSM
Idol-ban-seolhee,2022-heroine-again,/musicalbum/2022-Heroine-Again,220808,zo3F3PottHI
Idol-ban-seolhee,2022-geumsaseulnamu,/musicalbum/2022-Geumsaseulnamu,220430,I0G8pn4PudQ
Idol-bang-yongguk,2022-2,/musicalbum/2022-2,220302,iKp8Rbq3UEM
Idol-be-o,2022-love-me,/musicalbum/2022-LOVE-me,220412,ulYfmWSjG9M
Idol-be-o,2022-five-senses,/musicalbum/2022-FIVE-SENSES,220929,zl3zHMVsA8A
Idol-bebe-yana,2022-space-mulan,/musicalbum/2022-Space-Mulan,220516,fXgmejO7vYM
Idol-bebe-yana,2022-space-mulan2,/musicalbum/2022-SPACE-MULAN2,220614,x-Juc8ia7x4
Idol-becky,2022-you-re-the-one,/musicalbum/2022-You-re-The-One,220520,ckzho8x0q5g
Idol-becky,2022-you-re-the-best-with-son-euisun-jeon-minkyoung-kang-eunji,/musicalbum/2022-You-re-The-Best-with-Son-Euisun-Jeon-Minkyoung-Kang-Eunji,220610,d5JedOlmEyA
Idol-becky,2022-the-man-the-woman-with-kim-taehyun,/musicalbum/2022-The-Man-The-Woman-with-Kim-Taehyun,220708,Tfn6Tk7cbCs
Idol-ben,2022-waiting,/musicalbum/2022-Waiting,221010,PuXH_fgAY6E
Idol-beomhan,2022-the-awakening,/musicalbum/2022-The-Awakening,220722,FZys3pZe1i8
Idol-bernard-park,2022-to-whom-it-may-concern,/musicalbum/2022-To-Whom-It-May-Concern,220906,CGvkwuZjLHo
Idol-bernard-park,2022-adamas-pt-3,/musicalbum/2022-ADAMAS-Pt-3,220811,eJ5oRsAzsLk
Idol-berry3,2022-berry-peri,/musicalbum/2022-Berry-Peri,220214,mF_I7fo8_EA
Idol-bibi,2022-twenty-five-twenty-one-pt-3,/musicalbum/2022-Twenty-Five-Twenty-One-Pt-3,220220,FDqlhXkWN2Y
Idol-bibi,2022-animal-farm,/musicalbum/2022-Animal-Farm,220927,hVLRky1hGfk
Idol-bibi,2022-sweet-sorrow-of-mother,/musicalbum/2022-Sweet-Sorrow-of-Mother,221025,ygAB6aKaidU
Idol-bibi,2022-lowlife-princess-noir,/musicalbum/2022-Lowlife-Princess-Noir,221118,eO1ova9Isug
Idol-big-naughty,2022-inside-lyrics,/musicalbum/2022-Inside-Lyrics,220908,n6x7wIsNK-M
Idol-big-naughty,2022-not-now,/musicalbum/2022-Not-Now,221118,gsFLc2kv4Xw
Idol-bitsaeon,2022-telescope,/musicalbum/2022-Telescope,220603,FSIGLF5G7BY
Idol-bm,2022-lost-in-euphoria,/musicalbum/2022-Lost-in-Euphoria,220121,DvCI12Bvl0w
Idol-bm,2022-2nd-digital-single-strangers,/musicalbum/2022-2nd-Digital-Single-Strangers,220809,rkrXoMNiM5M
Idol-boa,2022-the-greatest,/musicalbum/2022-The-Greatest,220530,GxaWj8eoRmw
